p,Points_0,Points_1,Points_2,U_0,U_1,U_2
-2.190013e-02,4.780000e-01,5.000000e-01,5.000000e-02,-1.535219e-01,6.601211e-02,0.000000e+00
-2.191233e-02,4.790000e-01,5.000000e-01,5.000000e-02,-1.538649e-01,6.532202e-02,0.000000e+00
-2.192452e-02,4.800000e-01,5.000000e-01,5.000000e-02,-1.542079e-01,6.463195e-02,0.000000e+00
-2.193672e-02,4.810000e-01,5.000000e-01,5.000000e-02,-1.545510e-01,6.394187e-02,0.000000e+00
-2.194891e-02,4.820000e-01,5.000000e-01,5.000000e-02,-1.548940e-01,6.325180e-02,0.000000e+00
-2.196111e-02,4.830000e-01,5.000000e-01,5.000000e-02,-1.552371e-01,6.256172e-02,0.000000e+00
-2.197330e-02,4.840000e-01,5.000000e-01,5.000000e-02,-1.555801e-01,6.187166e-02,0.000000e+00
-2.198341e-02,4.850000e-01,5.000000e-01,5.000000e-02,-1.559174e-01,6.116547e-02,0.000000e+00
-2.199225e-02,4.860000e-01,5.000000e-01,5.000000e-02,-1.562513e-01,6.044964e-02,0.000000e+00
-2.200110e-02,4.870000e-01,5.000000e-01,5.000000e-02,-1.565851e-01,5.973382e-02,0.000000e+00
-2.200995e-02,4.880000e-01,5.000000e-01,5.000000e-02,-1.569190e-01,5.901797e-02,0.000000e+00
-2.201880e-02,4.890000e-01,5.000000e-01,5.000000e-02,-1.572528e-01,5.830215e-02,0.000000e+00
-2.202765e-02,4.900000e-01,5.000000e-01,5.000000e-02,-1.575867e-01,5.758630e-02,0.000000e+00
-2.203649e-02,4.910000e-01,5.000000e-01,5.000000e-02,-1.579205e-01,5.687048e-02,0.000000e+00
-2.204534e-02,4.920000e-01,5.000000e-01,5.000000e-02,-1.582544e-01,5.615463e-02,0.000000e+00
-2.205129e-02,4.930000e-01,5.000000e-01,5.000000e-02,-1.585802e-01,5.541812e-02,0.000000e+00
-2.205657e-02,4.940000e-01,5.000000e-01,5.000000e-02,-1.589041e-01,5.467683e-02,0.000000e+00
-2.206185e-02,4.950000e-01,5.000000e-01,5.000000e-02,-1.592281e-01,5.393552e-02,0.000000e+00
-2.206713e-02,4.960000e-01,5.000000e-01,5.000000e-02,-1.595520e-01,5.319424e-02,0.000000e+00
-2.207241e-02,4.970000e-01,5.000000e-01,5.000000e-02,-1.598759e-01,5.245293e-02,0.000000e+00
-2.207769e-02,4.980000e-01,5.000000e-01,5.000000e-02,-1.601999e-01,5.171164e-02,0.000000e+00
-2.208297e-02,4.990000e-01,5.000000e-01,5.000000e-02,-1.605238e-01,5.097034e-02,0.000000e+00
-2.208825e-02,5.000000e-01,5.000000e-01,5.000000e-02,-1.608478e-01,5.022905e-02,0.000000e+00
-2.208975e-02,5.010000e-01,5.000000e-01,5.000000e-02,-1.611610e-01,4.946269e-02,0.000000e+00
-2.209125e-02,5.020000e-01,5.000000e-01,5.000000e-02,-1.614742e-01,4.869632e-02,0.000000e+00
-2.209275e-02,5.030000e-01,5.000000e-01,5.000000e-02,-1.617874e-01,4.792991e-02,0.000000e+00
-2.209425e-02,5.040000e-01,5.000000e-01,5.000000e-02,-1.621006e-01,4.716355e-02,0.000000e+00
-2.209575e-02,5.050000e-01,5.000000e-01,5.000000e-02,-1.624138e-01,4.639718e-02,0.000000e+00
-2.209726e-02,5.060000e-01,5.000000e-01,5.000000e-02,-1.627270e-01,4.563082e-02,0.000000e+00
-2.209876e-02,5.070000e-01,5.000000e-01,5.000000e-02,-1.630403e-01,4.486440e-02,0.000000e+00
-2.209951e-02,5.080000e-01,5.000000e-01,5.000000e-02,-1.633513e-01,4.409343e-02,0.000000e+00
-2.209701e-02,5.090000e-01,5.000000e-01,5.000000e-02,-1.636529e-01,4.330247e-02,0.000000e+00
-2.209451e-02,5.100000e-01,5.000000e-01,5.000000e-02,-1.639544e-01,4.251151e-02,0.000000e+00
-2.209201e-02,5.110000e-01,5.000000e-01,5.000000e-02,-1.642560e-01,4.172055e-02,0.000000e+00
-2.208951e-02,5.120000e-01,5.000000e-01,5.000000e-02,-1.645576e-01,4.092954e-02,0.000000e+00
-2.208701e-02,5.130000e-01,5.000000e-01,5.000000e-02,-1.648591e-01,4.013859e-02,0.000000e+00
-2.208451e-02,5.140000e-01,5.000000e-01,5.000000e-02,-1.651607e-01,3.934763e-02,0.000000e+00
-2.208201e-02,5.150000e-01,5.000000e-01,5.000000e-02,-1.654623e-01,3.855667e-02,0.000000e+00
-2.207793e-02,5.160000e-01,5.000000e-01,5.000000e-02,-1.657591e-01,3.775670e-02,0.000000e+00
-2.207122e-02,5.170000e-01,5.000000e-01,5.000000e-02,-1.660481e-01,3.694167e-02,0.000000e+00
-2.206451e-02,5.180000e-01,5.000000e-01,5.000000e-02,-1.663370e-01,3.612668e-02,0.000000e+00
-2.205780e-02,5.190000e-01,5.000000e-01,5.000000e-02,-1.666260e-01,3.531170e-02,0.000000e+00
-2.205109e-02,5.200000e-01,5.000000e-01,5.000000e-02,-1.669150e-01,3.449671e-02,0.000000e+00
-2.204438e-02,5.210000e-01,5.000000e-01,5.000000e-02,-1.672039e-01,3.368168e-02,0.000000e+00
-2.203767e-02,5.220000e-01,5.000000e-01,5.000000e-02,-1.674929e-01,3.286669e-02,0.000000e+00
-2.203096e-02,5.230000e-01,5.000000e-01,5.000000e-02,-1.677818e-01,3.205171e-02,0.000000e+00
-2.202177e-02,5.240000e-01,5.000000e-01,5.000000e-02,-1.680632e-01,3.122359e-02,0.000000e+00
-2.201066e-02,5.250000e-01,5.000000e-01,5.000000e-02,-1.683387e-01,3.038526e-02,0.000000e+00
-2.199955e-02,5.260000e-01,5.000000e-01,5.000000e-02,-1.686142e-01,2.954687e-02,0.000000e+00
-2.198843e-02,5.270000e-01,5.000000e-01,5.000000e-02,-1.688897e-01,2.870854e-02,0.000000e+00
-2.197732e-02,5.280000e-01,5.000000e-01,5.000000e-02,-1.691652e-01,2.787020e-02,0.000000e+00
-2.196621e-02,5.290000e-01,5.000000e-01,5.000000e-02,-1.694406e-01,2.703187e-02,0.000000e+00
-2.195509e-02,5.300000e-01,5.000000e-01,5.000000e-02,-1.697161e-01,2.619353e-02,0.000000e+00
-2.194398e-02,5.310000e-01,5.000000e-01,5.000000e-02,-1.699916e-01,2.535515e-02,0.000000e+00
-2.192942e-02,5.320000e-01,5.000000e-01,5.000000e-02,-1.702562e-01,2.449990e-02,0.000000e+00
-2.191371e-02,5.330000e-01,5.000000e-01,5.000000e-02,-1.705172e-01,2.363901e-02,0.000000e+00
-2.189800e-02,5.340000e-01,5.000000e-01,5.000000e-02,-1.707782e-01,2.277812e-02,0.000000e+00
-2.188229e-02,5.350000e-01,5.000000e-01,5.000000e-02,-1.710392e-01,2.191718e-02,0.000000e+00
-2.186658e-02,5.360000e-01,5.000000e-01,5.000000e-02,-1.713002e-01,2.105629e-02,0.000000e+00
-2.185087e-02,5.370000e-01,5.000000e-01,5.000000e-02,-1.715612e-01,2.019540e-02,0.000000e+00
-2.183517e-02,5.380000e-01,5.000000e-01,5.000000e-02,-1.718222e-01,1.933452e-02,0.000000e+00
-2.181946e-02,5.390000e-01,5.000000e-01,5.000000e-02,-1.720832e-01,1.847363e-02,0.000000e+00
-2.179927e-02,5.400000e-01,5.000000e-01,5.000000e-02,-1.723296e-01,1.759240e-02,0.000000e+00
-2.177879e-02,5.410000e-01,5.000000e-01,5.000000e-02,-1.725751e-01,1.670988e-02,0.000000e+00
-2.175830e-02,5.420000e-01,5.000000e-01,5.000000e-02,-1.728206e-01,1.582735e-02,0.000000e+00
-2.173782e-02,5.430000e-01,5.000000e-01,5.000000e-02,-1.730660e-01,1.494482e-02,0.000000e+00
-2.171734e-02,5.440000e-01,5.000000e-01,5.000000e-02,-1.733115e-01,1.406224e-02,0.000000e+00
-2.169686e-02,5.450000e-01,5.000000e-01,5.000000e-02,-1.735570e-01,1.317972e-02,0.000000e+00
-2.167637e-02,5.460000e-01,5.000000e-01,5.000000e-02,-1.738025e-01,1.229719e-02,0.000000e+00
-2.165527e-02,5.470000e-01,5.000000e-01,5.000000e-02,-1.740459e-01,1.141209e-02,0.000000e+00
-2.162985e-02,5.480000e-01,5.000000e-01,5.000000e-02,-1.742748e-01,1.050896e-02,0.000000e+00
-2.160443e-02,5.490000e-01,5.000000e-01,5.000000e-02,-1.745037e-01,9.605786e-03,0.000000e+00
-2.157901e-02,5.500000e-01,5.000000e-01,5.000000e-02,-1.747327e-01,8.702661e-03,0.000000e+00
-2.155359e-02,5.510000e-01,5.000000e-01,5.000000e-02,-1.749616e-01,7.799536e-03,0.000000e+00
-2.152817e-02,5.520000e-01,5.000000e-01,5.000000e-02,-1.751905e-01,6.896412e-03,0.000000e+00
-2.150275e-02,5.530000e-01,5.000000e-01,5.000000e-02,-1.754194e-01,5.993287e-03,0.000000e+00
-2.147733e-02,5.540000e-01,5.000000e-01,5.000000e-02,-1.756484e-01,5.090108e-03,0.000000e+00
-2.145031e-02,5.550000e-01,5.000000e-01,5.000000e-02,-1.758718e-01,4.180914e-03,0.000000e+00
-2.141981e-02,5.560000e-01,5.000000e-01,5.000000e-02,-1.760830e-01,3.258369e-03,0.000000e+00
-2.138930e-02,5.570000e-01,5.000000e-01,5.000000e-02,-1.762942e-01,2.335824e-03,0.000000e+00
-2.135879e-02,5.580000e-01,5.000000e-01,5.000000e-02,-1.765055e-01,1.413224e-03,0.000000e+00
-2.132828e-02,5.590000e-01,5.000000e-01,5.000000e-02,-1.767167e-01,4.906783e-04,0.000000e+00
-2.129777e-02,5.600000e-01,5.000000e-01,5.000000e-02,-1.769279e-01,-4.318670e-04,0.000000e+00
-2.126726e-02,5.610000e-01,5.000000e-01,5.000000e-02,-1.771391e-01,-1.354412e-03,0.000000e+00
-2.123675e-02,5.620000e-01,5.000000e-01,5.000000e-02,-1.773504e-01,-2.276958e-03,0.000000e+00
-2.120364e-02,5.630000e-01,5.000000e-01,5.000000e-02,-1.775522e-01,-3.208609e-03,0.000000e+00
-2.116791e-02,5.640000e-01,5.000000e-01,5.000000e-02,-1.777447e-01,-4.149256e-03,0.000000e+00
-2.113218e-02,5.650000e-01,5.000000e-01,5.000000e-02,-1.779372e-01,-5.089902e-03,0.000000e+00
-2.109645e-02,5.660000e-01,5.000000e-01,5.000000e-02,-1.781297e-01,-6.030549e-03,0.000000e+00
-2.106073e-02,5.670000e-01,5.000000e-01,5.000000e-02,-1.783222e-01,-6.971196e-03,0.000000e+00
-2.102499e-02,5.680000e-01,5.000000e-01,5.000000e-02,-1.785146e-01,-7.911899e-03,0.000000e+00
-2.098927e-02,5.690000e-01,5.000000e-01,5.000000e-02,-1.787071e-01,-8.852545e-03,0.000000e+00
-2.095354e-02,5.700000e-01,5.000000e-01,5.000000e-02,-1.788996e-01,-9.793192e-03,0.000000e+00
-2.091416e-02,5.710000e-01,5.000000e-01,5.000000e-02,-1.790784e-01,-1.074527e-02,0.000000e+00
-2.087311e-02,5.720000e-01,5.000000e-01,5.000000e-02,-1.792511e-01,-1.170261e-02,0.000000e+00
-2.083206e-02,5.730000e-01,5.000000e-01,5.000000e-02,-1.794237e-01,-1.265989e-02,0.000000e+00
-2.079102e-02,5.740000e-01,5.000000e-01,5.000000e-02,-1.795964e-01,-1.361717e-02,0.000000e+00
-2.074997e-02,5.750000e-01,5.000000e-01,5.000000e-02,-1.797690e-01,-1.457445e-02,0.000000e+00
-2.070892e-02,5.760000e-01,5.000000e-01,5.000000e-02,-1.799416e-01,-1.553173e-02,0.000000e+00
-2.066788e-02,5.770000e-01,5.000000e-01,5.000000e-02,-1.801143e-01,-1.648907e-02,0.000000e+00
-2.062683e-02,5.780000e-01,5.000000e-01,5.000000e-02,-1.802869e-01,-1.744635e-02,0.000000e+00
-2.058105e-02,5.790000e-01,5.000000e-01,5.000000e-02,-1.804411e-01,-1.841676e-02,0.000000e+00
-2.053460e-02,5.800000e-01,5.000000e-01,5.000000e-02,-1.805927e-01,-1.938905e-02,0.000000e+00
-2.048814e-02,5.810000e-01,5.000000e-01,5.000000e-02,-1.807443e-01,-2.036134e-02,0.000000e+00
-2.044169e-02,5.820000e-01,5.000000e-01,5.000000e-02,-1.808959e-01,-2.133368e-02,0.000000e+00
-2.039523e-02,5.830000e-01,5.000000e-01,5.000000e-02,-1.810475e-01,-2.230597e-02,0.000000e+00
-2.034878e-02,5.840000e-01,5.000000e-01,5.000000e-02,-1.811990e-01,-2.327826e-02,0.000000e+00
-2.030233e-02,5.850000e-01,5.000000e-01,5.000000e-02,-1.813506e-01,-2.425055e-02,0.000000e+00
-2.025553e-02,5.860000e-01,5.000000e-01,5.000000e-02,-1.815008e-01,-2.522372e-02,0.000000e+00
-2.020361e-02,5.870000e-01,5.000000e-01,5.000000e-02,-1.816302e-01,-2.620923e-02,0.000000e+00
-2.015168e-02,5.880000e-01,5.000000e-01,5.000000e-02,-1.817595e-01,-2.719474e-02,0.000000e+00
-2.009976e-02,5.890000e-01,5.000000e-01,5.000000e-02,-1.818889e-01,-2.818025e-02,0.000000e+00
-2.004784e-02,5.900000e-01,5.000000e-01,5.000000e-02,-1.820182e-01,-2.916576e-02,0.000000e+00
-1.999591e-02,5.910000e-01,5.000000e-01,5.000000e-02,-1.821476e-01,-3.015133e-02,0.000000e+00
-1.994399e-02,5.920000e-01,5.000000e-01,5.000000e-02,-1.822769e-01,-3.113684e-02,0.000000e+00
-1.989207e-02,5.930000e-01,5.000000e-01,5.000000e-02,-1.824062e-01,-3.212235e-02,0.000000e+00
-1.983877e-02,5.940000e-01,5.000000e-01,5.000000e-02,-1.825298e-01,-3.311068e-02,0.000000e+00
-1.978136e-02,5.950000e-01,5.000000e-01,5.000000e-02,-1.826358e-01,-3.410752e-02,0.000000e+00
-1.972394e-02,5.960000e-01,5.000000e-01,5.000000e-02,-1.827418e-01,-3.510430e-02,0.000000e+00
-1.966653e-02,5.970000e-01,5.000000e-01,5.000000e-02,-1.828478e-01,-3.610108e-02,0.000000e+00
-1.960911e-02,5.980000e-01,5.000000e-01,5.000000e-02,-1.829538e-01,-3.709786e-02,0.000000e+00
-1.955170e-02,5.990000e-01,5.000000e-01,5.000000e-02,-1.830598e-01,-3.809464e-02,0.000000e+00
-1.949428e-02,6.000000e-01,5.000000e-01,5.000000e-02,-1.831659e-01,-3.909148e-02,0.000000e+00
-1.943687e-02,6.010000e-01,5.000000e-01,5.000000e-02,-1.832719e-01,-4.008826e-02,0.000000e+00
-1.937705e-02,6.020000e-01,5.000000e-01,5.000000e-02,-1.833671e-01,-4.108905e-02,0.000000e+00
-1.931414e-02,6.030000e-01,5.000000e-01,5.000000e-02,-1.834486e-01,-4.209498e-02,0.000000e+00
-1.925123e-02,6.040000e-01,5.000000e-01,5.000000e-02,-1.835300e-01,-4.310091e-02,0.000000e+00
-1.918831e-02,6.050000e-01,5.000000e-01,5.000000e-02,-1.836115e-01,-4.410690e-02,0.000000e+00
-1.912540e-02,6.060000e-01,5.000000e-01,5.000000e-02,-1.836929e-01,-4.511284e-02,0.000000e+00
-1.906249e-02,6.070000e-01,5.000000e-01,5.000000e-02,-1.837743e-01,-4.611877e-02,0.000000e+00
-1.899958e-02,6.080000e-01,5.000000e-01,5.000000e-02,-1.838558e-01,-4.712470e-02,0.000000e+00
-1.893667e-02,6.090000e-01,5.000000e-01,5.000000e-02,-1.839372e-01,-4.813070e-02,0.000000e+00
-1.887034e-02,6.100000e-01,5.000000e-01,5.000000e-02,-1.840025e-01,-4.914091e-02,0.000000e+00
-1.880197e-02,6.110000e-01,5.000000e-01,5.000000e-02,-1.840582e-01,-5.015369e-02,0.000000e+00
-1.873360e-02,6.120000e-01,5.000000e-01,5.000000e-02,-1.841138e-01,-5.116647e-02,0.000000e+00
-1.866523e-02,6.130000e-01,5.000000e-01,5.000000e-02,-1.841695e-01,-5.217925e-02,0.000000e+00
-1.859686e-02,6.140000e-01,5.000000e-01,5.000000e-02,-1.842251e-01,-5.319209e-02,0.000000e+00
-1.852849e-02,6.150000e-01,5.000000e-01,5.000000e-02,-1.842808e-01,-5.420487e-02,0.000000e+00
-1.846012e-02,6.160000e-01,5.000000e-01,5.000000e-02,-1.843364e-01,-5.521765e-02,0.000000e+00
-1.839175e-02,6.170000e-01,5.000000e-01,5.000000e-02,-1.843921e-01,-5.623043e-02,0.000000e+00
-1.831899e-02,6.180000e-01,5.000000e-01,5.000000e-02,-1.844259e-01,-5.724676e-02,0.000000e+00
-1.824523e-02,6.190000e-01,5.000000e-01,5.000000e-02,-1.844546e-01,-5.826397e-02,0.000000e+00
-1.817147e-02,6.200000e-01,5.000000e-01,5.000000e-02,-1.844834e-01,-5.928112e-02,0.000000e+00
-1.809770e-02,6.210000e-01,5.000000e-01,5.000000e-02,-1.845122e-01,-6.029827e-02,0.000000e+00
-1.802394e-02,6.220000e-01,5.000000e-01,5.000000e-02,-1.845409e-01,-6.131542e-02,0.000000e+00
-1.795018e-02,6.230000e-01,5.000000e-01,5.000000e-02,-1.845697e-01,-6.233263e-02,0.000000e+00
-1.787641e-02,6.240000e-01,5.000000e-01,5.000000e-02,-1.845985e-01,-6.334978e-02,0.000000e+00
-1.780265e-02,6.250000e-01,5.000000e-01,5.000000e-02,-1.846272e-01,-6.436692e-02,0.000000e+00
-1.772360e-02,6.260000e-01,5.000000e-01,5.000000e-02,-1.846280e-01,-6.538578e-02,0.000000e+00
-1.764455e-02,6.270000e-01,5.000000e-01,5.000000e-02,-1.846287e-01,-6.640464e-02,0.000000e+00
-1.756549e-02,6.280000e-01,5.000000e-01,5.000000e-02,-1.846294e-01,-6.742356e-02,0.000000e+00
-1.748644e-02,6.290000e-01,5.000000e-01,5.000000e-02,-1.846301e-01,-6.844241e-02,0.000000e+00
-1.740739e-02,6.300000e-01,5.000000e-01,5.000000e-02,-1.846308e-01,-6.946127e-02,0.000000e+00
-1.732833e-02,6.310000e-01,5.000000e-01,5.000000e-02,-1.846315e-01,-7.048013e-02,0.000000e+00
-1.724928e-02,6.320000e-01,5.000000e-01,5.000000e-02,-1.846322e-01,-7.149905e-02,0.000000e+00
-1.716927e-02,6.330000e-01,5.000000e-01,5.000000e-02,-1.846274e-01,-7.251769e-02,0.000000e+00
-1.708508e-02,6.340000e-01,5.000000e-01,5.000000e-02,-1.845989e-01,-7.353542e-02,0.000000e+00
-1.700089e-02,6.350000e-01,5.000000e-01,5.000000e-02,-1.845704e-01,-7.455314e-02,0.000000e+00
-1.691671e-02,6.360000e-01,5.000000e-01,5.000000e-02,-1.845419e-01,-7.557086e-02,0.000000e+00
-1.683252e-02,6.370000e-01,5.000000e-01,5.000000e-02,-1.845134e-01,-7.658865e-02,0.000000e+00
-1.674834e-02,6.380000e-01,5.000000e-01,5.000000e-02,-1.844849e-01,-7.760637e-02,0.000000e+00
-1.666415e-02,6.390000e-01,5.000000e-01,5.000000e-02,-1.844563e-01,-7.862408e-02,0.000000e+00
-1.657997e-02,6.400000e-01,5.000000e-01,5.000000e-02,-1.844278e-01,-7.964180e-02,0.000000e+00
-1.649393e-02,6.410000e-01,5.000000e-01,5.000000e-02,-1.843880e-01,-8.065797e-02,0.000000e+00
-1.640479e-02,6.420000e-01,5.000000e-01,5.000000e-02,-1.843291e-01,-8.167160e-02,0.000000e+00
-1.631565e-02,6.430000e-01,5.000000e-01,5.000000e-02,-1.842703e-01,-8.268517e-02,0.000000e+00
-1.622652e-02,6.440000e-01,5.000000e-01,5.000000e-02,-1.842115e-01,-8.369873e-02,0.000000e+00
-1.613738e-02,6.450000e-01,5.000000e-01,5.000000e-02,-1.841527e-01,-8.471230e-02,0.000000e+00
-1.604824e-02,6.460000e-01,5.000000e-01,5.000000e-02,-1.840939e-01,-8.572593e-02,0.000000e+00
-1.595911e-02,6.470000e-01,5.000000e-01,5.000000e-02,-1.840350e-01,-8.673950e-02,0.000000e+00
-1.586997e-02,6.480000e-01,5.000000e-01,5.000000e-02,-1.839762e-01,-8.775306e-02,0.000000e+00
-1.577818e-02,6.490000e-01,5.000000e-01,5.000000e-02,-1.838998e-01,-8.876248e-02,0.000000e+00
-1.568432e-02,6.500000e-01,5.000000e-01,5.000000e-02,-1.838097e-01,-8.976869e-02,0.000000e+00
-1.559045e-02,6.510000e-01,5.000000e-01,5.000000e-02,-1.837196e-01,-9.077496e-02,0.000000e+00
-1.549659e-02,6.520000e-01,5.000000e-01,5.000000e-02,-1.836295e-01,-9.178116e-02,0.000000e+00
-1.540273e-02,6.530000e-01,5.000000e-01,5.000000e-02,-1.835394e-01,-9.278737e-02,0.000000e+00
-1.530887e-02,6.540000e-01,5.000000e-01,5.000000e-02,-1.834493e-01,-9.379357e-02,0.000000e+00
-1.521501e-02,6.550000e-01,5.000000e-01,5.000000e-02,-1.833591e-01,-9.479978e-02,0.000000e+00
-1.512114e-02,6.560000e-01,5.000000e-01,5.000000e-02,-1.832690e-01,-9.580604e-02,0.000000e+00
-1.502395e-02,6.570000e-01,5.000000e-01,5.000000e-02,-1.831547e-01,-9.680422e-02,0.000000e+00
-1.492564e-02,6.580000e-01,5.000000e-01,5.000000e-02,-1.830323e-01,-9.779971e-02,0.000000e+00
-1.482734e-02,6.590000e-01,5.000000e-01,5.000000e-02,-1.829099e-01,-9.879521e-02,0.000000e+00
-1.472903e-02,6.600000e-01,5.000000e-01,5.000000e-02,-1.827875e-01,-9.979077e-02,0.000000e+00
-1.463073e-02,6.610000e-01,5.000000e-01,5.000000e-02,-1.826651e-01,-1.007863e-01,0.000000e+00
-1.453243e-02,6.620000e-01,5.000000e-01,5.000000e-02,-1.825427e-01,-1.017818e-01,0.000000e+00
-1.443412e-02,6.630000e-01,5.000000e-01,5.000000e-02,-1.824203e-01,-1.027773e-01,0.000000e+00
-1.433582e-02,6.640000e-01,5.000000e-01,5.000000e-02,-1.822979e-01,-1.037728e-01,0.000000e+00
-1.423365e-02,6.650000e-01,5.000000e-01,5.000000e-02,-1.821443e-01,-1.047549e-01,0.000000e+00
-1.413122e-02,6.660000e-01,5.000000e-01,5.000000e-02,-1.819886e-01,-1.057362e-01,0.000000e+00
-1.402880e-02,6.670000e-01,5.000000e-01,5.000000e-02,-1.818329e-01,-1.067174e-01,0.000000e+00
-1.392638e-02,6.680000e-01,5.000000e-01,5.000000e-02,-1.816773e-01,-1.076986e-01,0.000000e+00
-1.382395e-02,6.690000e-01,5.000000e-01,5.000000e-02,-1.815216e-01,-1.086799e-01,0.000000e+00
-1.372152e-02,6.700000e-01,5.000000e-01,5.000000e-02,-1.813659e-01,-1.096612e-01,0.000000e+00
-1.361910e-02,6.710000e-01,5.000000e-01,5.000000e-02,-1.812102e-01,-1.106424e-01,0.000000e+00
-1.351620e-02,6.720000e-01,5.000000e-01,5.000000e-02,-1.810503e-01,-1.116214e-01,0.000000e+00
-1.341002e-02,6.730000e-01,5.000000e-01,5.000000e-02,-1.808605e-01,-1.125846e-01,0.000000e+00
-1.330382e-02,6.740000e-01,5.000000e-01,5.000000e-02,-1.806708e-01,-1.135479e-01,0.000000e+00
-1.319763e-02,6.750000e-01,5.000000e-01,5.000000e-02,-1.804811e-01,-1.145111e-01,0.000000e+00
-1.309145e-02,6.760000e-01,5.000000e-01,5.000000e-02,-1.802914e-01,-1.154743e-01,0.000000e+00
-1.298526e-02,6.770000e-01,5.000000e-01,5.000000e-02,-1.801016e-01,-1.164376e-01,0.000000e+00
-1.287907e-02,6.780000e-01,5.000000e-01,5.000000e-02,-1.799119e-01,-1.174008e-01,0.000000e+00
-1.277288e-02,6.790000e-01,5.000000e-01,5.000000e-02,-1.797222e-01,-1.183641e-01,0.000000e+00
-1.266564e-02,6.800000e-01,5.000000e-01,5.000000e-02,-1.795216e-01,-1.193204e-01,0.000000e+00
-1.255610e-02,6.810000e-01,5.000000e-01,5.000000e-02,-1.792971e-01,-1.202618e-01,0.000000e+00
-1.244656e-02,6.820000e-01,5.000000e-01,5.000000e-02,-1.790726e-01,-1.212032e-01,0.000000e+00
-1.233701e-02,6.830000e-01,5.000000e-01,5.000000e-02,-1.788480e-01,-1.221446e-01,0.000000e+00
-1.222747e-02,6.840000e-01,5.000000e-01,5.000000e-02,-1.786235e-01,-1.230859e-01,0.000000e+00
-1.211793e-02,6.850000e-01,5.000000e-01,5.000000e-02,-1.783990e-01,-1.240273e-01,0.000000e+00
-1.200839e-02,6.860000e-01,5.000000e-01,5.000000e-02,-1.781745e-01,-1.249687e-01,0.000000e+00
-1.189885e-02,6.870000e-01,5.000000e-01,5.000000e-02,-1.779500e-01,-1.259100e-01,0.000000e+00
-1.178785e-02,6.880000e-01,5.000000e-01,5.000000e-02,-1.777078e-01,-1.268385e-01,0.000000e+00
-1.167541e-02,6.890000e-01,5.000000e-01,5.000000e-02,-1.774478e-01,-1.277541e-01,0.000000e+00
-1.156297e-02,6.900000e-01,5.000000e-01,5.000000e-02,-1.771878e-01,-1.286696e-01,0.000000e+00
-1.145053e-02,6.910000e-01,5.000000e-01,5.000000e-02,-1.769279e-01,-1.295852e-01,0.000000e+00
-1.133809e-02,6.920000e-01,5.000000e-01,5.000000e-02,-1.766679e-01,-1.305007e-01,0.000000e+00
-1.122564e-02,6.930000e-01,5.000000e-01,5.000000e-02,-1.764079e-01,-1.314163e-01,0.000000e+00
-1.111320e-02,6.940000e-01,5.000000e-01,5.000000e-02,-1.761480e-01,-1.323318e-01,0.000000e+00
-1.100076e-02,6.950000e-01,5.000000e-01,5.000000e-02,-1.758880e-01,-1.332474e-01,0.000000e+00
-1.088667e-02,6.960000e-01,5.000000e-01,5.000000e-02,-1.756033e-01,-1.341424e-01,0.000000e+00
-1.077182e-02,6.970000e-01,5.000000e-01,5.000000e-02,-1.753074e-01,-1.350280e-01,0.000000e+00
-1.065698e-02,6.980000e-01,5.000000e-01,5.000000e-02,-1.750115e-01,-1.359137e-01,0.000000e+00
-1.054214e-02,6.990000e-01,5.000000e-01,5.000000e-02,-1.747156e-01,-1.367993e-01,0.000000e+00
-1.042730e-02,7.000000e-01,5.000000e-01,5.000000e-02,-1.744197e-01,-1.376849e-01,0.000000e+00
-1.031246e-02,7.010000e-01,5.000000e-01,5.000000e-02,-1.741238e-01,-1.385705e-01,0.000000e+00
-1.019761e-02,7.020000e-01,5.000000e-01,5.000000e-02,-1.738279e-01,-1.394562e-01,0.000000e+00
-1.008277e-02,7.030000e-01,5.000000e-01,5.000000e-02,-1.735320e-01,-1.403418e-01,0.000000e+00
-9.966291e-03,7.040000e-01,5.000000e-01,5.000000e-02,-1.732043e-01,-1.411975e-01,0.000000e+00
-9.849581e-03,7.050000e-01,5.000000e-01,5.000000e-02,-1.728721e-01,-1.420489e-01,0.000000e+00
-9.732871e-03,7.060000e-01,5.000000e-01,5.000000e-02,-1.725399e-01,-1.429003e-01,0.000000e+00
-9.616154e-03,7.070000e-01,5.000000e-01,5.000000e-02,-1.722077e-01,-1.437518e-01,0.000000e+00
-9.499445e-03,7.080000e-01,5.000000e-01,5.000000e-02,-1.718756e-01,-1.446032e-01,0.000000e+00
-9.382734e-03,7.090000e-01,5.000000e-01,5.000000e-02,-1.715434e-01,-1.454546e-01,0.000000e+00
-9.266024e-03,7.100000e-01,5.000000e-01,5.000000e-02,-1.712112e-01,-1.463060e-01,0.000000e+00
-9.149227e-03,7.110000e-01,5.000000e-01,5.000000e-02,-1.708767e-01,-1.471551e-01,0.000000e+00
-9.031221e-03,7.120000e-01,5.000000e-01,5.000000e-02,-1.705079e-01,-1.479680e-01,0.000000e+00
-8.913216e-03,7.130000e-01,5.000000e-01,5.000000e-02,-1.701392e-01,-1.487809e-01,0.000000e+00
-8.795211e-03,7.140000e-01,5.000000e-01,5.000000e-02,-1.697704e-01,-1.495937e-01,0.000000e+00
-8.677206e-03,7.150000e-01,5.000000e-01,5.000000e-02,-1.694016e-01,-1.504066e-01,0.000000e+00
